-	/dispersal	/flowers	/flowers/ovary	/flowers/ovary/stigma	/flowers/stamens	/flowers/stamens/filaments	/fruits	/fruits/shape	/fruits/position	/fruits/hairs	/fruits/colour	/fruits/apex	/fruits/apex/texture	/fruits/apex/shape	/fruits/apex/position	/fruits/apex/hairs	/fruits/diameter	/fruits/dimensions	/fruits/length	/fruits/seeds	/fruits/stigma	/fruits/stigma/shape	/fruits/stigma/growth form	/fruits/stigma/length	/fruits/thickness	/fruits/thickness/texture	/fruits/width	/habit	/habit/hairs	/habit/growth form	/habit/fertile stems	/habit/fertile stems/growth form	/habit/height	/habit/length	/habit/odor	/habit/rhizome	/habit/upper internodes	/indumentum	/inflorescences	/inflorescences/position	/inflorescences/colour	/inflorescences/anthers	/inflorescences/anthers/shape	/inflorescences/anthers/position	/inflorescences/common peduncle	/inflorescences/common peduncle/colour	/inflorescences/common peduncle/lateral branches	/inflorescences/common peduncle/lateral branches/shape	/inflorescences/common peduncle/lateral branches/position	/inflorescences/common peduncle/lateral branches/length	/inflorescences/common peduncle/length	/inflorescences/common peduncle/peduncle	/inflorescences/common peduncle/peduncle/length	/inflorescences/floral bracts	/inflorescences/floral bracts/shape	/inflorescences/floral bracts/margin type	/inflorescences/floral bracts/hairs	/inflorescences/floral bracts/colour	/inflorescences/floral bracts/diameter	/inflorescences/floral bracts/filaments	/inflorescences/floral bracts/rachises	/inflorescences/floral bracts/rachises/hairs	/inflorescences/flower number	/inflorescences/flower number/colour	/inflorescences/flowers	/inflorescences/growth form	/inflorescences/length	/inflorescences/ovary	/inflorescences/ovary/hairs	/inflorescences/ovary/stigma	/inflorescences/ovary/stigma/shape	/inflorescences/peduncle	/inflorescences/peduncle/hairs	/inflorescences/peduncle/colour	/inflorescences/peduncle/length	/inflorescences/position	/inflorescences/position/position	/inflorescences/rachises	/inflorescences/rachises/hairs	/inflorescences/rachises/colour	/inflorescences/spikes	/inflorescences/spikes/shape	/inflorescences/spikes/growth form	/inflorescences/spikes/colour	/inflorescences/spikes/diameter	/inflorescences/spikes/dimensions	/inflorescences/spikes/length	/inflorescences/spikes/rachises	/inflorescences/spikes/thickness	/inflorescences/spikes/thickness/texture	/inflorescences/spikes/width	/inflorescences/stamens	/inflorescences/stamens/position	/inflorescences/stamens/growth form	/inflorescences/stamens/anthers	/inflorescences/stamens/anthers/position	/inflorescences/stamens/length	/inflorescences/thecae	/infructescences	/infructescences/growth form	/infructescences/colour	/infructescences/dimensions	/infructescences/fruits	/infructescences/fruits/shape	/infructescences/fruits/hairs	/infructescences/fruits/colour	/infructescences/fruits/diameter	/infructescences/fruits/stigma	/infructescences/fruits/stigma/shape	/infructescences/fruits/stigma/hairs	/infructescences/fruits/stigma/growth form	/infructescences/fruits/thickness	/infructescences/fruits/thickness/texture	/infructescences/fruits/width	/infructescences/length	/infructescences/stigma	/infructescences/thickness	/infructescences/thickness/texture	/infructescences/width	/internodes	/internodes/colour	/juvenile fruits	/juvenile fruits/colour	/leaves	/leaves/blade	/leaves/blade/shape	/leaves/blade/hairs	/leaves/blade/colour	/leaves/blade/apex	/leaves/blade/apex/shape	/leaves/blade/apex/hairs	/leaves/blade/base	/leaves/blade/base/shape	/leaves/blade/base/hairs	/leaves/blade/base/growth form	/leaves/blade/base/colour	/leaves/blade/base/length	/leaves/blade/diameter	/leaves/blade/dimensions	/leaves/blade/margins	/leaves/blade/margins/shape	/leaves/blade/margins/hairs	/leaves/blade/shape	/leaves/blade/shape/shape	/leaves/blade/texture	/leaves/blade/texture/texture	/leaves/blade/texture/colour	/leaves/fertile branches	/leaves/petiole	/leaves/petiole/position	/leaves/petiole/hairs	/leaves/petiole/colour	/leaves/petiole/length	/leaves/petiole/relative distance	/leaves/prophyllum	/leaves/shape	/leaves/stipules	/leaves/veins	/leaves/veins/position	/leaves/veins/colour	/mature fruits	/petiole	/petiole/hairs	/petiole/colour	/petiole/blade	/petiole/blade/texture	/petiole/blade/shape	/petiole/blade/colour	/petiole/blade/apex	/petiole/blade/apex/shape	/petiole/blade/base	/petiole/blade/base/shape	/petiole/blade/base/hairs	/petiole/blade/base/growth form	/petiole/blade/base/colour	/petiole/blade/base/differential distance	/petiole/blade/dimensions	/petiole/blade/dimensions/growth form	/petiole/blade/margins	/petiole/blade/shape	/petiole/blade/shape/shape	/petiole/blade/texture	/petiole/blade/texture/texture	/petiole/blade/texture/colour	/petiole/length	/petiole/ligula	/petiole/ligula/length	/petiole/margins	/petiole/margins/apex	/petiole/margins/apex/shape	/petiole/margins/base	/petiole/margins/base/shape	/petiole/margins/base/hairs	/petiole/margins/base/differential distance	/petiole/margins/length	/petiole/secondary veins	/petiole/veins	/petiole/veins/texture	/petiole/veins/hairs	/petiole/veins/colour	/prophyllum	/prophyllum/shape	/prophyllum/position	/prophyllum/hairs	/prophyllum/length	/prophyllum/sheaths	/prophyllum/sheaths/texture	/shoot apex	/shoot apex/texture	/stamens	/stamens/anthers	/stamens/filaments	/stamens/ovary	/stems	/stems/texture	/stems/hairs	/stems/growth form	/stems/colour	/stems/internodes	/stems/internodes/colour	/stems/internodes/length	/stems/length	/stems/nodes	/stems/thickness	/stems/thickness/texture	/stems/upper internodes	/stems/upper internodes/length	/stipules	/stipules/blade	/stipules/blade/apex	/stipules/blade/base	/stipules/blade/base/differential distance	/stipules/blade/dimensions	/stipules/blade/margins	/stipules/blade/shape	/stipules/blade/texture	/stipules/dimensions	/stipules/length	/stipules/petiole	/stipules/petiole/length	/stipules/veins	/upper internodes	/habitat	/habitat/altitude			
Peperomia haematolepis 	-	-	-	-	-	-	Fruits ellipsoid or ovoid narrowing into slender beak, with curved tip,      	10	0	0	0	-	0	0	0	0	-	-	-	-	stigma at base of beak.	0	-	-	-	0	-	Epiphytic, glabrous herb. 	1	-	-	-	-	-	-	-	-	-	Inflorescence |, single, 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, glandular. 	24	0	0	0	-	-	-	0	-	0	-	erect	-	-	0	-	0	peduncle not slender, |, glabrous or minutely puberulent; 	1	0	5	5	5	-	0	0	spike |, reddish; 	0	-	0	-	-	5	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves alternate;      	blade 	0	0	0	apex rounded or emarginate, 	24	0	base cuneate; 	7	0	-	0	-	-	4	-	0	0	20	20	0	0	0	-	petiole not grooved or winged, 	0	0	0	5	-	-	0	-	pinnately veined veins branching off in lower part of primary vein, may be obsolete when dried. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem ascending. 	0	0	-	0	-	0	-	-	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	700			
Peperomia hernandiifolia 	-	-	-	-	-	-	Fruits basely attached, ellipsoid, reddish brown,      	10	0	0	0	apex with slender beak and stigma at base of beak.	0	0	0	0	-	-	-	-	-	0	-	-	-	0	-	Epiphytic, terrestrial or epilithic herb, creeping. 	0	creeping	-	-	-	-	-	-	-	-	Inflorescence |, solitary; 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, glabrous, glandular. 	24	0	1	0	-	-	-	0	-	0	-	-	-	-	0	-	0	peduncle not slender, |, minutely pubescent, green; 	0	10	5	5	5	-	0	0	spike |, densely flowered; 	0	-	0	-	-	5	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves alternate, distinctly peltate;      	blade 	0	0	0	apex acuminate, 	1	0	base rounded, minutely pubescent, glabrescent; 	24	0	-	0	-	-	8	margin somewhat ciliate, 	0	0	20	20	3	3	0	-	petiole attached |, minutely pubescent, glabrescent; 	0	0	0	11	3	-	0	-	veins 9-11 arising from base. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem |, retrorsely minutely crisp-pubescent, green and reddish. 	0	0	-	10	-	0	-	-	-	to 0.4 cm thick when dried	11	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	elev. 	2000			
Peperomia lancifolia 	-	-	-	-	-	-	Fruits basely attached, narrowly cylindrical, brown,      	8	0	0	5	apex with short beak and subapical stigma.	0	0	0	0	-	-	-	-	-	0	-	-	-	0	-	Terrestrial, epilithic or epiphytic herb, erect or ascending and rooting at decumbent base. 	0	erect	-	-	-	-	-	-	-	-	Inflorescence |, solitary, bifurcate or once-branched; 	0	0	-	0	0	common peduncle green, not slender, 	10	lateral branches |, with linear-(ob)lanceolate, cadoucous bracts; 	16	2	3	6	-	-	floral bracts rounded, glabrous, glandular. 	24	0	1	0	-	-	-	0	-	0	-	-	-	-	0	-	0	-	0	0	-	5	5	-	0	0	spike densely flowered, erect, |, whitish or yellowish green; 	0	erect	0	-	-	11	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves basely attached, alternate;      	blade |, somewhat ciliate towards apex, 	0	0	0	apex acuminate, 	1	0	base acute, decurrent into petiole, glabrous; 	2	1	-	0	-	-	(3.5-)7-17 x (0.7-)1-3 cm	-	0	0	15	10	6	4	0	-	petiole |, glabrous, narrowly winged; 	0	1	0	1	-	-	0	-	pinnately 7-11-veined. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem glabrous, |, green or reddish. 	0	1	-	10	-	0	-	34	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	from 	1600			
Peperomia macrostachya 	-	-	-	-	-	-	Fruits basely attached, cylindrical, verruculose, brown,      	8	0	0	5	apex obliquely scutellate with subapical stigma.	0	0	0	0	-	-	-	-	-	0	-	-	-	0	-	Epiphytic herb, often growing on ants' nests, creeping or hanging and rooting at nodes. 	0	creeping	-	-	-	-	-	-	-	-	Inflorescence |, few together; 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, dentate or fimbriate, glandular. 	24	1	0	0	-	-	-	0	-	0	-	pendent	-	-	0	-	0	peduncle not slender, |, glabrous or minutely pubescent or papillose, red or brown; 	1	0	to 1.5(-3) cm long	5	5	-	0	0	spike |, yellow to green, densely flowered; 	0	-	29	-	-	to 30 cm long	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves alternate, basely attached;      	blade |, more or less ciliate, 	0	0	0	apex acute or acuminate, 	2	0	base rounded or cordulate or acutish, glabrous or slightly pubescent, a waxy exudate like small scales or stars is usually present on upper surface; 	24	1	-	0	-	-	11	-	0	0	20	10	4	4	0	-	petiole |, glabrous, ciliate or puberulent, reddish; 	0	1	0	2	-	-	0	-	venation obsolete, 7-9-pli-veined. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem glabrous, |, green or green with red nodes. 	0	1	-	10	-	0	-	to 100 cm long	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	in wet forest, 	from sea level to 1800 m			
Peperomia magnoliifolia 	-	-	-	-	-	-	Fruits basely attached, subglobose, verruculose, reddish brown or blackish, gradually tapering into beak, which is slightly hooked at the very tip,      	14	0	0	0	-	0	0	0	0	-	-	-	-	stigma at base of beak.	0	-	-	-	0	-	Epiphytic, epilithic or terrestrial herb. 	0	-	-	-	-	-	-	-	-	-	Inflorescence |, solitary or usually 2(-few) together; 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, |, glabrous, glandular. 	24	0	1	0	7	-	-	0	-	0	-	erect	-	-	0	-	0	peduncle slender (when dried) or not slender, |, glabrous, green or pinkish; 	1	10	8	5	5	-	0	0	spike |, green, white or yellow, densely flowered; 	0	-	10	-	-	to 18 cm long	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves alternate, basely attached;      	blade |, often red-dotted, |, 	0	0	0	apex rounded, obtuse occasionally slightly emarginate to acutish, 	24	0	base cuneately decurrent into petiole, sometimes abruptly contracted, glabrous; 	7	1	-	0	-	-	6	-	0	0	20	20	4	4	0	-	petiole |, more or less laterally winged or grooved, glabrous; 	2	1	0	7	-	-	0	-	venation obvious, ca. 7-pli-veined, or a few veins branching off primary vein or obsolete when dried. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem erect, creeping or ascending, rooting at nodes, |, glabrous, green or green with red spots. 	0	1	erect,creeping	10	-	0	-	50	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	from sea level to over 1200 m			
Peperomia maguirei 	-	-	-	-	-	-	Fruits not sunken, subbasely attached, globose, green,      	14	0	0	10	apex with short, thick style and apical stigma.	11	0	0	0	-	-	-	-	-	0	-	-	-	0	-	Epiphytic or epilithic herb, erect or ascending from prostrate, rooting base. 	0	erect	-	-	-	-	-	-	-	-	Inflorescence solitary, 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, with scariose margin, glabrous, glandular. 	24	0	1	0	-	-	-	0	-	0	-	erect	-	-	0	-	0	peduncle |, villous, green or reddish brown; 	9	10	2	5	5	-	0	0	spike |, green, densely flowered, 	0	-	10	-	-	7	rachis hardly ridged; 	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves in whorls of 1-4, basely attached;      	blade |, sometimes pink below, |, 	0	0	18	apex rounded to emarginate, 	24	0	base acute, glabrous or loosely villous on upper surface, glabrescent, glabrous below; 	2	1	-	0	-	-	3	margin not ciliate, 	0	0	20	20	4	4	0	-	petiole |, loosely villous; 	0	9	0	6	-	-	0	-	veins 3, obvious. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem loosely villous, |, green or reddish brown. 	0	9	-	10	-	0	-	10	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	up to 700 m			
Peperomia obtusifolia 	-	-	-	-	-	-	Fruits basely attached, ellipsoid, verruculose, reddish brown or blackish,      	10	0	0	0	apex abruptly contracted into slender beak, which is curved or curled at tip, 	0	0	0	0	-	-	-	-	stigma at base of beak.	0	-	-	-	0	-	Epiphytic, epilithic or terrestrial herb. 	0	-	-	-	-	-	-	-	-	-	Inflorescence |, solitary or few together; 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, |, glabrous, glandular. 	24	0	1	0	4	-	-	0	-	0	-	-	-	-	0	-	0	both the common peduncle and those of individual spikes bracteate, green or pinkish, slender (when dried) or not slender, together |, usually minutely pubescent; 	0	10	14	5	5	-	0	0	spikes |, greenish white to yellow, densely flowered; 	0	-	10	-	-	to 18 cm long	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves alternate, basely attached;      	blade shiny green, pale green below, |, often with red spots, |, 	0	0	10	apex rounded, obtuse or emarginate, 	24	0	base cuneate, glabrous; 	7	1	-	0	-	-	14	-	0	0	10	10	3	3	0	-	petiole green or green with red spots, |, more or less grooved, minutely pubescent; 	0	0	10	6	-	-	0	-	venation obvious or hardly visible, ca, 7-pli-veined, or few veins branching off primary vein. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem erect, creeping or ascending, rooting at nodes, glabrous, green or green with red spots. 	0	1	erect,creeping	10	-	0	-	-	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	from sea level to over 1200 m			
Peperomia ouabianae 	-	-	-	-	-	-	Fruits sessile, ovoid, brown, somewhat verruculose,      	21	0	0	5	apex oblique with subapical stigma.	0	0	0	0	-	-	-	-	-	0	-	-	-	0	-	Epiphytic or epilithic herb, creeping and rooting at nodes. 	0	creeping	-	-	-	-	-	-	-	-	Inflorescence |, solitary; 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, glabrous, glandular. 	24	0	1	0	-	-	-	0	-	0	-	-	-	-	0	-	0	peduncle slender, |, glabrous or minutely pubescent, green; 	1	10	to 1.5 cm long	5	5	-	0	0	spike |, sparsely to densely flowered; 	0	-	0	-	-	5	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves alternate;      	blade glandular-dotted, 	0	0	0	apex obtuse, 	18	0	base acute to obtuse, sparsely to densely villous above, less so beneath, or glabrescent; 	2	9	-	0	-	-	9	margin ciliate, 	0	0	20	17	0	0	0	-	petiole |, loosely villous; 	0	9	0	to 0.5 cm long	-	-	0	-	venation obvious, palmately 3-veined. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem loosely villous, |, green to reddish. 	0	9	-	10	-	0	-	8	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	from sea level 	to 850-1400 m			
Peperomia pellucida 	-	-	-	-	-	-	Fruits somewhat stipitate, globose, brown (young, green ones may be finely longitudinally ridged),      	14	0	0	5	-	0	0	0	0	-	-	-	-	stigma apical, a short style may be developed.	0	-	-	-	0	-	Terrestrial herb, delicate, erect, glabrous, annual. 	1	erect	-	-	-	-	-	-	-	-	Inflorescence |, solitary; 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, glabrous, minutely glandular. 	24	0	1	0	-	-	-	0	densely flowered; 	0	-	-	-	-	0	-	0	peduncle slender, |, green; 	0	10	to 1 cm long	5	5	-	0	0	spike 	0	-	0	-	-	6	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves alternate, basely attached;      	blade 	0	0	0	apex acute to obtuse, 	2	0	base rounded, cordulate or truncate; 	24	0	-	0	-	-	3	-	0	0	10	10	6	6	0	-	petiole |, glabrous; 	0	1	0	to 0.3-2.5 cm long	-	-	0	-	palmately 5-7-veined. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem |, green often reddish tinged. 	0	0	-	10	-	0	-	30	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-			
Peperomia pernambucensis 	-	-	-	-	-	-	Fruits basely attached, cylindrical, slightly verrucose,      	8	0	0	0	apex truncate with central stigma.	0	29	0	0	-	-	-	-	-	0	-	-	-	0	-	Terrestrial or epiphytic, erect herb, glabrous except for pubescent peduncle. 	1	erect	-	-	-	-	-	-	-	-	Inflorescence |, paniculate; 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, glabrous, glandular. 	24	0	1	0	-	-	-	0	-	0	-	-	-	-	0	-	0	peduncle |, densely velvety pubescent, green; 	0	10	5	5	5	-	0	0	spikes |, green, densely flowered; 	0	-	10	-	-	8	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves alternate, basely attached;      	blade 	0	0	0	apex acuminate, 	1	0	base cuneate; 	7	0	-	0	-	-	30	-	0	0	15	10	6	6	0	-	petiole to 	0	0	0	25	-	-	0	-	venation pinnate with 4-5(-8) lateral pairs of veins. 	2	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem |, green. 	0	0	-	10	-	0	-	to 5 cm long	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	to 700 m			
Peperomia popayanensis 	-	-	-	-	-	-	Fruits basely attached, ellipsoid,      	10	0	0	0	apex with slender beak and stigma at base of beak.	0	0	0	0	-	-	-	-	-	0	-	-	-	0	-	Terrestrial, ascending, almost glabrous herb, rooting at nodes. 	1	-	-	-	-	-	-	-	-	-	Inflorescence |, solitary; 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts, rounded, glabrous. 	24	0	1	0	-	-	-	0	-	0	-	-	-	-	0	-	0	peduncle slender, |, with 2-3 caducous bracts, green; 	0	10	7	0	0	-	0	0	spike |, green; 	0	-	10	-	-	17	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves alternate, slightly subpeltate;      	blade 	0	0	0	apex acuminate, 	1	0	base rounded to cordulate, minutely ciliate towards apex; 	24	0	-	0	-	-	to 12 x 7 cm	-	0	0	20	20	3	3	0	-	petiole 	0	0	0	to 20 cm long	-	-	0	-	somewhat pli-veined with 2 pairs at base and 2-3 pairs from primary vein. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem glabrous, green. 	0	1	-	10	-	0	-	-	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-			
Peperomia purpurinervis 	-	-	-	-	-	-	Fruits basely attached, ovoid to globose, smooth,      	21	0	0	0	-	0	0	0	0	-	-	-	-	stigma apical.	0	-	-	-	0	-	Epiphytic, terrestrial or epilithic herb, creeping to ascending. 	0	creeping	-	-	-	-	-	-	-	-	Inflorescence |, solitary; 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, glabrous, glandular. 	24	0	1	0	-	-	-	0	-	0	-	-	-	-	0	-	0	peduncle not slender, |, glabrous or minutely pubescent; 	1	0	5	5	5	-	0	0	spike erect, |, yellow or pale green or greenish white, laxly flowered; 	0	erect	29	-	-	7	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves alternate, basely attached;      	blade |, maybe sparsely ciliate, 	0	0	0	apex acute to obtuse, 	2	0	base acute or obtuse, glabrous or slightly hirtellous, green above, often magenta-red below; 	2	1	-	10	-	-	3	-	0	0	10	10	4	4	0	-	petiole 	0	0	0	1	-	-	0	-	veins 3, obvious, often red below. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem glabrous to minutely pubescent (with white hairs, Persaud 52), |, reddish. 	0	1	-	28	-	0	-	28	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	in dense forest on sandstone, 	2750			
Peperomia quadrangularis 	-	-	-	-	-	-	Fruits somewhat sunken when young, slightly stipitate when ripe, ovoid, smooth and shiny (in vivo) brown, upper half often grayish, verruculose or papillate, with apical stigma.	21	0	0	5	-	0	0	0	0	-	-	-	-	-	0	-	-	-	0	-	Epiphytic or epilithic herb, creeping or hanging, sometimes mat-forming. 	0	creeping	-	-	-	-	-	-	-	-	Inflorescence |, solitary or two together, 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded or oblong, glabrous, glandular; 	24	0	1	0	-	-	-	0	-	0	-	erect	-	-	0	-	0	peduncle not slender, |, pubescent, 2-bracteate, red, brownish or green; 	0	0	4	5	0	rachis strongly ridged (at least when dried). 	0	0	spike |, green or yellow-green, laxly to moderately flowered; 	0	-	10	-	-	up to 6 cm long	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves opposite, basely attached;      	blade 	0	0	0	apex obtuse, rounded or slightly acute, 	18	0	base acute to rounded, dark green above, with paler veins beneath, minutely puberulent above, sparsely so and glabrescent beneath; 	2	4	-	10	-	-	4	margin ciliate, 	0	0	10	10	4	4	0	-	petiole |, glabrous or minutely pubescent; 	0	1	0	5	-	-	0	-	palmately 3-veined, veins impressed above, prominent beneath. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem quadrangular, minutely pubescent,      	0	0	-	0	internodes |, green brownish or reddish. 	10	6	-	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	in savanna forest, 	up to 200 m			
Peperomia quadrifolia 	-	-	-	-	-	-	Fruits basely attached, ovoid or subglobose, brown,      	21	0	0	5	apex attenuate or somewhat stylose, 	0	0	0	0	-	-	-	-	stigma apical.	0	-	-	-	0	-	Epiphytic, trailing, glabrous herb. 	1	-	-	-	-	-	-	-	-	-	Inflorescence |, solitary, 	0	0	-	0	0	-	0	-	0	0	-	-	-	-	floral bracts rounded, glabrous and sparsely glandular. 	24	0	1	0	-	-	-	0	-	0	-	erect	-	-	0	-	0	peduncle not slender, |, green; 	0	10	up to 1.7 cm long	5	5	-	0	0	spike |, densely flowered, green; 	0	-	0	-	-	3	-	-	0	-	-	0	-	-	0	-	-	-	-	0	-	-	0	0	0	-	-	0	0	-	-	0	-	-	-	-	0	-	-	0	-	0	Leaves in whorls of 3-6, usually 4, basely attached;      	blade 	0	0	0	apex emarginate, occasionally with hairs in indentation, 	0	0	base acute; 	2	0	-	0	-	-	0	-	0	0	25	25	4	4	0	-	petiole 	0	0	0	4	-	-	0	-	palmately 3-veined. 	0	0	-	-	0	0	-	0	0	0	-	0	-	0	0	-	0	-	-	-	-	0	0	0	0	0	-	-	-	-	-	0	-	0	0	-	-	-	-	0	0	0	-	0	0	0	-	-	0	-	0	-	-	-	-	Stem erect to ascending, glabrous, |, green or reddish. 	0	1	erect	10	-	0	-	up to 25 cm long	-	-	0	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	from 	2800			
